Orthogroup	athaliana	creinhardtii	esiliculosus	synechocystis	tisochrysis_lutea
OG0002304		Cre06.g257250.t1.1	Ec-05_002210		Tiso_gene_14381
OG0002305		Cre10.g437850.t1.1	Ec-14_003380		Tiso_gene_16835
OG0002306		Cre17.g696200.t1.2	Ec-10_001670		Tiso_gene_20213
OG0002307		Cre07.g332800.t1.2	Ec-11_000940		Tiso_gene_11875
OG0002308		Cre07.g342250.t1.2	Ec-14_006240		Tiso_gene_4148
OG0002309		Cre01.g061442.t1.1	Ec-12_003330		Tiso_gene_17620
OG0002310		Cre09.g388200.t1.1	Ec-07_006050		Tiso_gene_11130
OG0002311		Cre12.g547850.t1.2	Ec-27_004480	sll1751	
OG0002312		Cre11.g467578.t1.1	Ec-10_001940		Tiso_gene_13570
OG0002313		Cre14.g632767.t1.1	Ec-05_003800	slr0328	
OG0002314		Cre01.g036800.t1.1	Ec-20_002100		Tiso_gene_17254
OG0002315		Cre16.g679781.t1.1	Ec-01_004930		Tiso_gene_5474
OG0002316		Cre01.g003300.t1.2, Cre01.g005300.t1.2		sll0606	
OG0002317		Cre11.g467768.t1.1	Ec-17_001710		Tiso_gene_13855
OG0002318		Cre12.g494800.t1.1	Ec-12_004760		Tiso_gene_13612
OG0002319		Cre03.g172050.t1.1	Ec-19_002710		Tiso_gene_5573
OG0002320		Cre09.g407100.t1.1, Cre09.g407100.t2.1			Tiso_gene_6438
OG0002321		Cre05.g244750.t1.1	Ec-07_006950		Tiso_gene_16716
OG0002322		Cre06.g282500.t1.2	Ec-05_001780		Tiso_gene_14574
OG0002323		Cre01.g046850.t1.2	Ec-15_004000		Tiso_gene_8188
OG0002324		Cre02.g101350.t1.2	Ec-08_005760		Tiso_gene_20390
OG0002325		Cre03.g178650.t1.1	Ec-06_003780		Tiso_gene_5353
OG0002326		Cre07.g351500.t1.1	Ec-11_006130		Tiso_gene_11797
OG0002327		Cre16.g649600.t1.2	Ec-10_006220		Tiso_gene_4017
OG0002328		Cre16.g660150.t1.2	Ec-16_004860		Tiso_gene_2244
OG0002329		Cre06.g261500.t1.2	Ec-11_003550		Tiso_gene_12587
OG0002330		Cre13.g576250.t1.1	Ec-02_000650		Tiso_gene_18258
OG0002331		Cre13.g583250.t1.1	Ec-06_007540		Tiso_gene_9309
OG0002332		Cre04.g223850.t1.2	Ec-09_003200		Tiso_gene_13604
OG0002333		Cre04.g214503.t1.1, Cre04.g214503.t2.1	Ec-25_002570		
OG0002334		Cre06.g267150.t1.2	Ec-16_003070		Tiso_gene_13264
OG0002335		Cre06.g291600.t1.1, Cre06.g291600.t2.1	Ec-26_006270		
OG0002336		Cre10.g438700.t1.1	Ec-12_004910		Tiso_gene_12532
OG0002337		Cre12.g535851.t1.1	Ec-15_004240		Tiso_gene_7405
OG0002338		Cre07.g332550.t1.2	Ec-20_002160		Tiso_gene_14208
OG0002339		Cre14.g632783.t1.1	Ec-12_000030		Tiso_gene_18758
OG0002340		Cre11.g467726.t1.1	Ec-11_003240		Tiso_gene_16340
OG0002341		Cre16.g676314.t1.1	Ec-01_005580		Tiso_gene_11230
OG0002342		Cre11.g481050.t1.2	Ec-11_005660		Tiso_gene_16160
OG0002343		Cre12.g497650.t1.2		slr1468	Tiso_gene_18330
OG0002344		Cre03.g150400.t1.2	Ec-14_001080		Tiso_gene_11048
OG0002345		Cre03.g197850.t1.1, Cre03.g197850.t2.1			Tiso_gene_6630
OG0002346		Cre01.g008150.t1.1	Ec-01_001480		Tiso_gene_6737
OG0002347		Cre07.g357900.t1.2	Ec-12_008470		Tiso_gene_2830
OG0002348		Cre17.g726800.t1.2	Ec-07_004770		Tiso_gene_6100
OG0002349		Cre16.g687500.t1.1	Ec-12_007380		Tiso_gene_9716
OG0002350		Cre09.g404000.t1.1	Ec-12_008340		Tiso_gene_16026
OG0002351		Cre50.g761397.t1.1	Ec-05_004570		Tiso_gene_14807
OG0002352		Cre01.g009325.t1.1	Ec-23_003040		Tiso_gene_561
OG0002353		Cre09.g392650.t1.2	Ec-03_001390		Tiso_gene_12754
OG0002354		Cre07.g336200.t1.1	Ec-26_003530		Tiso_gene_14310
OG0002355		Cre03.g154500.t1.2	Ec-01_004910		Tiso_gene_1965
OG0002356		Cre02.g083900.t1.1, Cre02.g083900.t2.1			Tiso_gene_1749
OG0002357		Cre16.g672050.t1.1, Cre16.g672050.t2.1	Ec-03_003790		
OG0002358		Cre17.g712450.t1.1	Ec-02_006090		Tiso_gene_17934
OG0002359		Cre05.g239050.t1.2	Ec-00_005800		Tiso_gene_16368
OG0002360		Cre10.g463900.t1.1, Cre10.g463900.t2.1	Ec-04_001810		
OG0002361		Cre17.g736650.t1.2	Ec-09_003180		Tiso_gene_860
OG0002362		Cre06.g269950.t1.2	Ec-20_003470		Tiso_gene_1190
OG0002363		Cre01.g018900.t1.2			Tiso_gene_6918, Tiso_gene_6919
OG0002364		Cre06.g287250.t1.2	Ec-06_003700		Tiso_gene_12769
OG0002365		Cre01.g003487.t1.1	Ec-04_002730		Tiso_gene_2743
OG0002366		Cre07.g338000.t1.2	Ec-24_000420		Tiso_gene_2745
OG0002367		Cre06.g278800.t1.2	Ec-02_005610		Tiso_gene_14370
OG0002368		Cre15.g643550.t1.2	Ec-10_002450		Tiso_gene_11081
OG0002369		Cre02.g146000.t1.2	Ec-27_002150		Tiso_gene_1242
OG0002370		Cre03.g210961.t1.1	Ec-24_004150		Tiso_gene_15090
OG0002371		Cre12.g547450.t1.2	Ec-26_003520		Tiso_gene_2328
OG0002372		Cre07.g314100.t1.2	Ec-14_006980		Tiso_gene_16438
OG0002373		Cre12.g516200.t1.2	Ec-08_001100		Tiso_gene_7338
OG0002374		Cre03.g181450.t1.1	Ec-11_003740		Tiso_gene_14196
OG0002375		Cre11.g474800.t1.2	Ec-21_003730		Tiso_gene_6134
OG0002376		Cre05.g241637.t1.1	Ec-15_002190		Tiso_gene_14990
OG0002377		Cre08.g363300.t1.2	Ec-12_006840		Tiso_gene_20384
OG0002378		Cre06.g279350.t1.1, Cre07.g313350.t1.2	Ec-06_001910		
OG0002379		Cre01.g000350.t1.1	Ec-11_002290		Tiso_gene_4015
OG0002380		Cre10.g446500.t1.1	Ec-20_003910		Tiso_gene_430
OG0002381		Cre11.g467745.t1.1	Ec-01_012030		Tiso_gene_12
OG0002382		Cre06.g305050.t1.1, Cre06.g305250.t1.1	Ec-15_002530		
OG0002383		Cre02.g104550.t1.2	Ec-18_003280		Tiso_gene_14139
OG0002384		Cre06.g253300.t1.2	Ec-13_001980		Tiso_gene_16450
OG0002385		Cre16.g655450.t2.1	Ec-04_001360, Ec-04_001470		
OG0002386		Cre13.g586350.t1.1	Ec-11_003520		Tiso_gene_12894
OG0002387		Cre09.g398350.t1.2	Ec-16_000050		Tiso_gene_12627
OG0002388		Cre17.g738350.t1.2			Tiso_gene_2355, Tiso_gene_9527
OG0002389		Cre01.g029050.t1.2	Ec-16_001850		Tiso_gene_20476
OG0002390		Cre09.g415200.t1.1	Ec-06_001900		Tiso_gene_4572
OG0002391		Cre06.g307450.t1.2	Ec-06_001370		Tiso_gene_12823
OG0002392		Cre11.g467547.t1.1	Ec-06_008480		Tiso_gene_5379
OG0002393		Cre16.g695300.t1.1	Ec-11_002920		Tiso_gene_8976
OG0002394		Cre07.g337050.t1.2	Ec-27_006210		Tiso_gene_10790
OG0002395		Cre07.g319500.t1.1	Ec-14_005100		Tiso_gene_12647
OG0002396		Cre07.g351750.t1.2	Ec-05_002190		Tiso_gene_14518
OG0002397		Cre07.g320900.t1.2	Ec-22_003660		Tiso_gene_14707
OG0002398		Cre09.g388615.t1.1	Ec-01_011970		Tiso_gene_18266
OG0002399		Cre02.g089850.t1.2, Cre02.g089850.t2.1	Ec-13_004590		
OG0002400		Cre02.g145000.t1.1		sll0754	Tiso_gene_3146
OG0002401		Cre12.g515250.t1.1	Ec-16_003990		Tiso_gene_9208
OG0002402		Cre03.g199350.t1.1	Ec-05_002730		Tiso_gene_10306
OG0002403		Cre09.g404400.t1.2	Ec-05_005520		Tiso_gene_13448
OG0002404		Cre12.g514750.t1.2	Ec-01_009750		Tiso_gene_18030
OG0002405		Cre03.g149100.t1.2		sll0401	Tiso_gene_9603
OG0002406		Cre14.g632600.t1.1	Ec-04_001830		Tiso_gene_19702
OG0002407		Cre06.g279100.t1.2	Ec-21_002620		Tiso_gene_14116
OG0002408		Cre06.g251500.t1.2	Ec-04_002790		Tiso_gene_17081
OG0002409		Cre03.g172200.t1.1	Ec-07_003600		Tiso_gene_18922
OG0002410		Cre01.g012600.t1.1	Ec-19_004310	slr1334	
OG0002411		Cre16.g657300.t1.2	Ec-05_000840		Tiso_gene_10532
OG0002412		Cre10.g452500.t1.2	Ec-05_005350		Tiso_gene_6314
OG0002413		Cre06.g278500.t1.1	Ec-25_000090		Tiso_gene_5026
OG0002414		Cre06.g304300.t1.2	Ec-18_004030		Tiso_gene_13132
OG0002415		Cre13.g584750.t1.1, Cre13.g584750.t2.1	Ec-01_009670		
OG0002416		Cre17.g722350.t1.2	Ec-11_005150		Tiso_gene_793
OG0002417		Cre16.g690200.t1.2	Ec-06_007520		Tiso_gene_19229
OG0002418		Cre07.g319750.t1.2	Ec-04_000860		Tiso_gene_2694
OG0002419		Cre03.g185650.t1.2	Ec-14_006870		Tiso_gene_7725
OG0002420		Cre02.g074300.t1.1	Ec-19_003790		Tiso_gene_6393
OG0002421		Cre06.g261200.t1.2		slr0224	Tiso_gene_19289
OG0002422		Cre06.g291400.t1.1	Ec-01_009320		Tiso_gene_16930
OG0002423		Cre01.g008100.t1.2, Cre01.g031004.t1.2			Tiso_gene_18134
OG0002424		Cre03.g186300.t1.2	Ec-12_001950		Tiso_gene_12751
OG0002425		Cre04.g222950.t1.2	Ec-01_011240		Tiso_gene_10739
OG0002426		Cre09.g406350.t1.1	Ec-01_000850		Tiso_gene_10411
OG0002427		Cre13.g583600.t1.2	Ec-04_003640		Tiso_gene_106
OG0002428		Cre06.g257600.t1.1, Cre06.g257600.t2.1	Ec-15_000770		
OG0002429		Cre14.g626433.t1.1, Cre14.g627455.t1.1			Tiso_gene_18356
OG0002430		Cre03.g188500.t1.2	Ec-06_000990		Tiso_gene_13773
OG0002431		Cre01.g041100.t1.1	Ec-26_000740		Tiso_gene_15567
OG0002432		Cre06.g249800.t1.2	Ec-00_003290, Ec-11_002000		
OG0002433		Cre06.g278136.t1.1	Ec-01_009990		Tiso_gene_1126
OG0002434		Cre01.g013150.t1.2	Ec-08_001770		Tiso_gene_2651
OG0002435		Cre03.g186250.t1.1		sll1167	Tiso_gene_16183
OG0002436		Cre16.g674050.t1.2	Ec-17_002760		Tiso_gene_13484
OG0002437		Cre14.g627900.t1.2	Ec-05_004600		Tiso_gene_6785
OG0002438		Cre10.g448800.t1.1	Ec-09_002320		Tiso_gene_18478
OG0002439		Cre13.g579150.t1.2	Ec-28_000830		Tiso_gene_1690
OG0002440		Cre06.g267550.t1.2	Ec-02_001280		Tiso_gene_1805
OG0002441		Cre03.g194250.t1.2	Ec-14_003970		Tiso_gene_20471
OG0002442		Cre12.g520850.t1.2	Ec-14_000110		Tiso_gene_20128
OG0002443		Cre12.g502400.t1.2, Cre12.g502400.t2.1	Ec-26_006180		
OG0002444		Cre10.g432000.t1.2	Ec-19_002450		Tiso_gene_10208
OG0002445		Cre11.g481250.t1.2, Cre11.g481250.t2.1			Tiso_gene_11824
OG0002446		Cre10.g439100.t1.2	Ec-10_005960		Tiso_gene_14055
OG0002447		Cre03.g180850.t1.2	Ec-03_002540		Tiso_gene_10266
OG0002448		Cre17.g698950.t1.2	Ec-16_002000		Tiso_gene_1008
OG0002449		Cre01.g047550.t1.2	Ec-23_001190		Tiso_gene_8595
OG0002450		Cre13.g571850.t1.1	Ec-19_002640		Tiso_gene_9701
OG0002451		Cre16.g677000.t1.2	Ec-24_002930		Tiso_gene_2103
OG0002452		Cre12.g532550.t1.1	Ec-01_011950		Tiso_gene_19370
OG0002453		Cre16.g668050.t1.1, Cre16.g668050.t2.1	Ec-01_008390		
OG0002454		Cre01.g016050.t1.2	Ec-04_005590		Tiso_gene_1368
OG0002455		Cre13.g566700.t1.1	Ec-12_003280		Tiso_gene_3559
OG0002456		Cre17.g701050.t1.2	Ec-16_002050		Tiso_gene_19713
OG0002457		Cre08.g358751.t1.1	Ec-26_003150		Tiso_gene_12198
OG0002458		Cre16.g681301.t1.1	Ec-02_002720		Tiso_gene_6908
OG0002459		Cre12.g526850.t1.2	Ec-22_001460		Tiso_gene_20451
OG0002460		Cre01.g030150.t1.2	Ec-21_006060		Tiso_gene_14596
OG0002461		Cre13.g585150.t1.2	Ec-26_000880		Tiso_gene_17888
OG0002462		Cre07.g324400.t1.2	Ec-02_000210		Tiso_gene_18769
OG0002463		Cre02.g092350.t1.2	Ec-10_006240		Tiso_gene_8263
OG0002464		Cre13.g578650.t1.1	Ec-02_001140		Tiso_gene_18958
OG0002465		Cre17.g725950.t1.1, Cre17.g725950.t2.1			Tiso_gene_4636
OG0002466		Cre07.g348700.t1.2, Cre07.g348700.t2.1	Ec-03_002550		
OG0002467		Cre08.g374050.t1.2	Ec-07_001590		Tiso_gene_13303
OG0002468		Cre09.g414050.t1.2	Ec-17_002640		Tiso_gene_17183
OG0002469		Cre09.g387171.t1.1, Cre09.g387171.t2.1	Ec-05_002790		
OG0002470		Cre03.g207041.t1.1	Ec-27_004460		Tiso_gene_10147
OG0002471		Cre17.g720750.t1.2	Ec-18_002600		Tiso_gene_12030
OG0002472		Cre12.g548550.t1.1, Cre12.g548550.t2.1	Ec-27_003340		
OG0002473		Cre10.g424200.t1.1	Ec-11_000450		Tiso_gene_16689
OG0002474		Cre10.g455300.t1.2	Ec-14_006960		Tiso_gene_20393
OG0002475		Cre06.g278750.t1.2			Tiso_gene_19216, Tiso_gene_19216
OG0002476		Cre01.g025950.t1.2	Ec-06_008880		Tiso_gene_6295
OG0002477		Cre08.g377850.t1.2	Ec-18_003720		Tiso_gene_19078
OG0002478		Cre13.g572700.t1.2	Ec-27_000050		Tiso_gene_15751
OG0002479		Cre07.g351000.t1.1	Ec-06_000370		Tiso_gene_12818
OG0002480		Cre12.g494900.t1.2	Ec-02_000270		Tiso_gene_7426
OG0002481		Cre04.g218250.t1.2	Ec-01_009870		Tiso_gene_2673
OG0002482		Cre07.g325712.t1.1	Ec-13_002830		Tiso_gene_3896
OG0002483		Cre10.g461950.t1.2	Ec-06_008110		Tiso_gene_10612
OG0002484		Cre07.g342200.t1.2	Ec-25_002860		Tiso_gene_8696
OG0002485		Cre17.g707250.t1.2			Tiso_gene_11360, Tiso_gene_12739
OG0002486		Cre03.g169150.t1.2, Cre03.g169150.t2.1	Ec-21_001200		
OG0002487		Cre05.g241650.t1.1	Ec-01_000240		Tiso_gene_3550
OG0002488		Cre13.g567150.t1.2	Ec-19_001240		Tiso_gene_13976
OG0002489		Cre02.g141350.t1.2	Ec-06_007000		Tiso_gene_1622
OG0002490		Cre02.g104100.t1.2	Ec-12_004950		Tiso_gene_20212
OG0002491		Cre12.g534700.t1.2	Ec-07_005110		Tiso_gene_13794
OG0002492		Cre02.g146950.t1.1	Ec-11_001760		Tiso_gene_11447
OG0002493		Cre06.g296983.t1.1	Ec-24_003930		Tiso_gene_16836
OG0002494		Cre06.g307400.t1.2, Cre06.g307400.t2.1			Tiso_gene_15193
OG0002495		Cre09.g396500.t1.1	Ec-12_003180		Tiso_gene_18986
OG0002496		Cre08.g370250.t1.2, Cre08.g370250.t2.1			Tiso_gene_13649
OG0002497		Cre11.g475000.t1.1	Ec-09_004020		Tiso_gene_3518
OG0002498		Cre07.g318702.t1.1	Ec-28_000340		Tiso_gene_8343
OG0002499		Cre03.g148100.t1.2	Ec-09_001470		Tiso_gene_20411
OG0002500		Cre09.g390100.t1.1		slr1183	Tiso_gene_6376
OG0002501		Cre10.g446900.t1.2	Ec-21_001170		Tiso_gene_10801
OG0002502		Cre17.g708300.t1.2	Ec-09_001980		Tiso_gene_13168
OG0002503		Cre01.g020400.t1.2	Ec-10_004400		Tiso_gene_1137
OG0002504		Cre01.g054100.t1.1	Ec-04_002040		Tiso_gene_18943
OG0002505		Cre01.g018000.t1.1	Ec-24_002610		Tiso_gene_2991
OG0002506		Cre11.g467793.t1.1, Cre11.g467794.t1.1	Ec-20_002290		
OG0002507		Cre11.g479850.t1.2	Ec-25_002310		Tiso_gene_14884
OG0002508		Cre01.g047350.t1.1	Ec-20_000370		Tiso_gene_11739
OG0002509		Cre08.g372850.t1.2	Ec-14_005230		Tiso_gene_12222
OG0002510		Cre06.g269350.t1.2	Ec-27_006370		Tiso_gene_15736
OG0002511		Cre06.g264850.t1.1	Ec-21_000880		Tiso_gene_10803
OG0002512		Cre16.g677250.t1.2	Ec-09_003660		Tiso_gene_17412
OG0002513		Cre10.g449020.t1.1, Cre10.g449020.t2.1			Tiso_gene_17398
OG0002514		Cre08.g374400.t1.1, Cre08.g374400.t2.1	Ec-13_002620		
OG0002515		Cre14.g613300.t1.2	Ec-03_004630		Tiso_gene_9181
OG0002516		Cre13.g607450.t1.1	Ec-18_002130		Tiso_gene_14441
OG0002517		Cre03.g159650.t1.2	Ec-27_000690		Tiso_gene_4930
OG0002518		Cre16.g648100.t1.1	Ec-06_002560		Tiso_gene_19379
OG0002519		Cre07.g321050.t1.1	Ec-28_000990		Tiso_gene_7495
OG0002520		Cre12.g522950.t1.2	Ec-25_000810	sll0289	
OG0002521		Cre12.g546450.t1.1	Ec-10_005790		Tiso_gene_12808
OG0002522		Cre08.g375900.t1.1	Ec-20_004170		Tiso_gene_13683
OG0002523		Cre03.g179100.t1.2	Ec-06_003840		Tiso_gene_6317
OG0002524		Cre10.g459000.t1.1	Ec-00_002470, Ec-20_004610		
OG0002525		Cre16.g670300.t1.2, Cre16.g670300.t2.1	Ec-06_003360		
OG0002526		Cre16.g679876.t1.1, Cre16.g679876.t2.1	Ec-05_002840		
OG0002527		Cre06.g300250.t1.1	Ec-05_000280		Tiso_gene_5828
OG0002528		Cre10.g442250.t1.2	Ec-14_003110		Tiso_gene_12292
OG0002529		Cre01.g004350.t1.2	Ec-23_000320		Tiso_gene_12445
OG0002530		Cre03.g163500.t1.2, Cre17.g722450.t1.1			Tiso_gene_2390
OG0002531		Cre12.g489153.t1.1	Ec-06_001890		Tiso_gene_11781
OG0002532		Cre01.g031650.t1.1, Cre11.g474750.t1.1	Ec-20_002810		
OG0002533		Cre01.g005900.t1.1	Ec-07_000730		Tiso_gene_2864
OG0002534		Cre03.g175750.t1.2	Ec-10_002180		Tiso_gene_5482
OG0002535		Cre13.g564950.t1.2	Ec-19_004780		Tiso_gene_14787
OG0002536		Cre08.g358526.t1.1	Ec-12_008750		Tiso_gene_2774
OG0002537		Cre02.g073400.t1.1	Ec-28_002150		Tiso_gene_10069
OG0002538		Cre17.g711650.t1.2	Ec-25_003010		Tiso_gene_12031
OG0002539		Cre17.g739850.t1.2	Ec-04_002660		Tiso_gene_3903
OG0002540		Cre11.g478700.t1.2, Cre11.g479050.t1.2	Ec-06_010450		
OG0002541		Cre02.g095114.t1.1, Cre09.g386743.t1.1			Tiso_gene_20416
OG0002542		Cre03.g168700.t1.2	Ec-12_008080		Tiso_gene_18054
OG0002543		Cre03.g195750.t1.1	Ec-23_001600		Tiso_gene_9588
OG0002544		Cre03.g199871.t1.1	Ec-26_002330		Tiso_gene_8251
OG0002545		Cre11.g467630.t1.1, Cre11.g467630.t2.1, Cre11.g467630.t3.1			
OG0002546		Cre03.g144907.t1.1	Ec-04_000140		Tiso_gene_10107
OG0002547		Cre03.g182100.t1.1	Ec-05_003010		Tiso_gene_15232
OG0002548		Cre09.g406000.t1.1		sll1655	Tiso_gene_14184
OG0002549		Cre03.g165215.t1.1	Ec-12_003190		Tiso_gene_7869
OG0002550		Cre17.g720700.t1.1, Cre17.g720700.t2.1	Ec-08_006440		
OG0002551		Cre03.g205800.t1.2	Ec-07_003530		Tiso_gene_10291
OG0002552		Cre16.g676650.t1.2	Ec-07_006220		Tiso_gene_13145
OG0002553		Cre01.g053900.t1.1	Ec-12_002010		Tiso_gene_8479
OG0002554		Cre12.g529651.t1.1	Ec-05_003390		Tiso_gene_2345
OG0002555		Cre04.g219450.t1.2			Tiso_gene_2392, Tiso_gene_9159
OG0002556		Cre09.g395250.t1.1	Ec-14_002060		Tiso_gene_18720
OG0002557		Cre12.g555450.t1.2	Ec-16_003350		Tiso_gene_8121
OG0002558		Cre13.g575250.t1.1	Ec-10_005690		Tiso_gene_13096
OG0002559		Cre01.g047400.t1.1	Ec-05_006570, Ec-26_001170		
OG0002560		Cre13.g580650.t1.2	Ec-15_002330		Tiso_gene_13321
OG0002561		Cre03.g154850.t1.1	Ec-04_005680		Tiso_gene_11245
OG0002562		Cre12.g483550.t1.2	Ec-18_001600		Tiso_gene_17668
OG0002563		Cre16.g680200.t1.1	Ec-15_004210		Tiso_gene_11762
OG0002564		Cre04.g215850.t1.2	Ec-06_010020		Tiso_gene_19965
OG0002565		Cre16.g673281.t1.1	Ec-01_001740		Tiso_gene_14450
OG0002566		Cre10.g453600.t1.2, Cre10.g453600.t2.1			Tiso_gene_5141
OG0002567		Cre10.g454450.t1.1, Cre10.g454450.t2.1			Tiso_gene_10887
OG0002568		Cre12.g499900.t1.2	Ec-22_003790		Tiso_gene_10026
OG0002569		Cre01.g043800.t1.1	Ec-21_005160		Tiso_gene_2348
OG0002570		Cre10.g453350.t1.2	Ec-09_003760		Tiso_gene_12910
OG0002571		Cre16.g648850.t1.2	Ec-07_002120	sll0509	
OG0002572		Cre04.g230928.t1.1	Ec-14_006970		Tiso_gene_13847
OG0002573		Cre11.g467677.t1.1, Cre11.g467677.t2.1	Ec-26_004890		
OG0002574		Cre03.g200150.t1.2	Ec-08_006490		Tiso_gene_11276
OG0002575		Cre13.g570150.t1.1, Cre17.g736850.t1.2			Tiso_gene_17740
OG0002576		Cre16.g691215.t1.1, Cre16.g691215.t2.1	Ec-25_002670		
OG0002577		Cre06.g287500.t1.1	Ec-12_004040	slr0748	
OG0002578		Cre06.g289550.t1.2	Ec-02_005540		Tiso_gene_13283
OG0002579		Cre12.g554953.t1.1	Ec-12_008840		Tiso_gene_18982
OG0002580		Cre12.g551900.t1.2	Ec-01_010580, Ec-01_010590		
OG0002581		Cre01.g019150.t1.2	Ec-14_000230		Tiso_gene_17142
OG0002582		Cre02.g119000.t1.1	Ec-19_005000		Tiso_gene_19842
OG0002583		Cre05.g244236.t1.2	Ec-26_000130		Tiso_gene_14412
OG0002584		Cre10.g443100.t1.2			Tiso_gene_15830, Tiso_gene_15831
OG0002585		Cre04.g230340.t1.1	Ec-09_003440		Tiso_gene_12210
OG0002586		Cre16.g679600.t1.2	Ec-21_003190		Tiso_gene_13397
OG0002587		Cre10.g464500.t1.2	Ec-21_003370		Tiso_gene_14748
OG0002588		Cre09.g409951.t1.1	Ec-12_000160		Tiso_gene_255
OG0002589		Cre02.g093300.t1.1	Ec-28_000060		Tiso_gene_16540
OG0002590		Cre01.g000600.t1.2	Ec-26_002740		Tiso_gene_1835
OG0002591		Cre02.g076850.t1.2	Ec-12_005650		Tiso_gene_19653
OG0002592		Cre06.g251600.t1.2	Ec-06_003090		Tiso_gene_17937
OG0002593		Cre06.g278269.t1.1	Ec-19_001950		Tiso_gene_12767
OG0002594		Cre16.g683500.t1.2	Ec-25_000740		Tiso_gene_15397
OG0002595		Cre03.g207502.t1.1	Ec-14_000100		Tiso_gene_19971
OG0002596		Cre12.g513450.t1.2	Ec-14_001230		Tiso_gene_18200
OG0002597		Cre17.g701650.t1.2	Ec-17_000680		Tiso_gene_10541
OG0002598		Cre16.g683483.t1.1	Ec-24_002170		Tiso_gene_17739
OG0002599		Cre12.g502000.t1.2	Ec-26_004850		Tiso_gene_13906
OG0002600		Cre02.g097650.t1.2	Ec-04_002460		Tiso_gene_16508
OG0002601		Cre05.g230803.t1.1	Ec-08_000650, Ec-08_000660		
OG0002602		Cre17.g724350.t1.2	Ec-11_004720		Tiso_gene_19525
OG0002603		Cre09.g394251.t1.1	Ec-04_003710		Tiso_gene_2969
OG0002604		Cre02.g141550.t1.2	Ec-25_003740	sll0195	
OG0002605		Cre16.g668650.t1.1	Ec-12_008170		Tiso_gene_18919
OG0002606		Cre16.g676400.t1.2	Ec-02_005170		Tiso_gene_11551
OG0002607		Cre12.g548900.t1.1	Ec-12_001660		Tiso_gene_5516
OG0002608		Cre02.g116000.t1.1	Ec-14_004730		Tiso_gene_8850
OG0002609		Cre04.g224700.t1.2	Ec-19_005070, Ec-19_005090		
OG0002610		Cre08.g386000.t1.1, Cre08.g386000.t2.1			Tiso_gene_3680
OG0002611		Cre17.g729250.t1.1	Ec-00_002070		Tiso_gene_8183
OG0002612		Cre01.g020950.t1.2	Ec-23_000970		Tiso_gene_13766
OG0002613		Cre02.g080350.t1.1	Ec-15_000480		Tiso_gene_15228
OG0002614		Cre01.g015250.t1.1	Ec-10_001440		Tiso_gene_11822
OG0002615		Cre12.g513150.t1.2	Ec-23_002100		Tiso_gene_3468
OG0002616		Cre01.g044150.t1.1	Ec-11_002040		Tiso_gene_4536
OG0002617		Cre02.g117350.t1.1	Ec-02_000590		Tiso_gene_14575
OG0002618		Cre17.g704950.t1.1	Ec-05_004310		Tiso_gene_5582
OG0002619		Cre12.g504100.t1.1	Ec-06_002940		Tiso_gene_18933
OG0002620		Cre06.g281900.t1.2	Ec-12_005980		Tiso_gene_1470
OG0002621		Cre08.g384600.t1.2, Cre08.g384800.t1.2			Tiso_gene_8169
OG0002622		Cre09.g401663.t1.1	Ec-04_006480		Tiso_gene_3009
OG0002623		Cre10.g457500.t1.1	Ec-25_001970		Tiso_gene_19225
OG0002624		Cre01.g048200.t1.1	Ec-14_001260		Tiso_gene_19822
OG0002625		Cre03.g195850.t1.2	Ec-05_006220		Tiso_gene_19578
OG0002626		Cre03.g196651.t1.1	Ec-20_000820		Tiso_gene_2143
OG0002627		Cre06.g303500.t1.2	Ec-22_001960		Tiso_gene_13875
OG0002628		Cre10.g445650.t1.2	Ec-21_005610		Tiso_gene_4507
OG0002629		Cre10.g453650.t1.2	Ec-02_000930		Tiso_gene_2620
OG0002630		Cre03.g144707.t1.1	Ec-17_001480	sll1758	
OG0002631		Cre06.g254650.t1.2	Ec-07_000790		Tiso_gene_7104
OG0002632		Cre10.g454650.t1.2	Ec-01_005040		Tiso_gene_14025
OG0002633		Cre06.g253350.t1.2	Ec-07_004120	slr0879	
OG0002634		Cre10.g436650.t1.1	Ec-03_003260		Tiso_gene_597
OG0002635		Cre06.g300500.t1.1			Tiso_gene_10495, Tiso_gene_34
OG0002636		Cre01.g020264.t1.1	Ec-12_008290		Tiso_gene_19973
OG0002637		Cre01.g002200.t1.1	Ec-11_006010		Tiso_gene_3895
OG0002638		Cre16.g671950.t1.1	Ec-11_003660	slr1035	
OG0002639		Cre03.g207150.t1.1		sll1135	Tiso_gene_1383
OG0002640		Cre06.g251350.t1.1	Ec-08_004790		Tiso_gene_13668
OG0002641		Cre01.g039300.t1.2	Ec-02_005930		Tiso_gene_11933
OG0002642		Cre16.g680944.t1.1	Ec-06_000630		Tiso_gene_12278
OG0002643		Cre12.g510900.t1.2	Ec-15_003630		Tiso_gene_13970
OG0002644		Cre12.g505950.t1.2	Ec-27_003880		Tiso_gene_11426
OG0002645		Cre06.g260600.t1.2	Ec-21_001770		Tiso_gene_14986
OG0002646		Cre10.g427550.t1.1			Tiso_gene_15108, Tiso_gene_15109
OG0002647		Cre02.g113550.t1.2	Ec-14_003680		Tiso_gene_2585
OG0002648		Cre10.g435650.t1.1, Cre16.g688850.t1.1			Tiso_gene_13727
OG0002649		Cre03.g213537.t1.1	Ec-14_006990		Tiso_gene_13474
